Diamond	phi	nTrees	SeqLength	Replicate	Net0_lnL	Net1_lnL	Net2_lnL	best_h	RF_dist	HBS	gamma
d6	phi3	250	1000	1	2.690383835822951	0.8536889653879945	0.853688965382276	0	7	0	None
d6	phi3	250	1000	2	10.467989071681561	3.840522793406874	3.8405227930197188	1	0	1	0.12476091174960968
d6	phi3	250	1000	3	2.769765941668338	1.4670005453686816	1.4670005452377455	0	9	0	None
d6	phi3	250	1000	4	5.598619363585589	2.798699397764721	2.7986993977430914	1	9	0	None
d6	phi3	250	1000	5	5.147973168698617	2.7007065176309237	2.7007065144544384	1	0	1	0.07637137306537352
d6	phi3	250	1000	6	5.784868063310908	1.4585976696980276	1.4585976312682791	1	4	0	None
d6	phi3	250	1000	7	7.940021929113156	2.9479597016998347	2.947858623539492	1	4	0	None
d6	phi3	250	1000	8	11.374914119252669	5.878212029247914	5.878212029217244	1	0	1	0.0707246834150149
d6	phi3	250	1000	9	12.459507858117176	2.37525241136702	2.3752524112621884	1	0	1	0.10550524602261782
d6	phi3	250	1000	10	8.740803969266407	4.465066447581052	4.465066447578036	1	6	0	None
d6	phi3	250	1000	11	10.19203378609091	3.23715142547589	3.2371514246313895	1	7	0	None
d6	phi3	250	1000	12	2.8029469465695067	1.5625568358448987	1.5625568352080008	0	6	0	None
d6	phi3	250	1000	13	5.3455678813631495	3.3878249309843014	3.3878249307806696	0	8	0	None
d6	phi3	250	1000	14	5.237844043632262	2.480935946650695	2.4809335085869106	1	4	0	None
d6	phi3	250	1000	15	6.191312778952164	2.0136754219886885	2.0136754219884017	1	4	0	None
d6	phi3	250	1000	16	5.107653214706655	1.590662807146633	1.590662806812454	1	2	0	None
d6	phi3	250	1000	17	0.806122264158585	0.47179320808079855	0.47170799297336385	0	2	0	None
d6	phi3	250	1000	18	5.744852719424342	1.833270504151287	1.8332704664322943	1	4	0	None
d6	phi3	250	1000	19	1.9215647603841801	1.2663539518770106	1.2663464859170155	0	8	0	None
d6	phi3	1000	1000	0	2.3459058990758392	1.0546741578287422	1.0546734361882733	0	4	0	None
d6	phi3	1000	1000	1	1.0400023238679492	0.5423086188503349	0.5423086188366657	0	2	0	None
d6	phi3	1000	1000	2	1.0724620376858236	0.21060434634397524	0.20995074126218685	0	4	0	None
d6	phi3	1000	1000	3	2.733361328448007	0.2666530989482097	0.25232258151646064	1	7	0	None
d6	phi3	1000	1000	4	3.1778748803384493	0.757459604278752	0.7574595832193769	1	0	1	0.17669725127699767
d6	phi3	1000	1000	5	1.267409213184027	0.6391558661964668	0.6391558654206608	0	2	0	None
d6	phi3	1000	1000	6	4.026030405925049	1.1397792184758766	1.139052748740769	1	4	0	None
d6	phi3	1000	1000	7	1.8529377062672772	0.26576267939204246	0.2657626770027989	0	0	1	0.040221580597682965
d6	phi3	1000	1000	8	4.332525169544889	0.43125396641157604	0.43125396640646163	1	0	1	0.08832378766212194
d6	phi3	1000	1000	9	3.0574543754559866	0.793242407581958	0.7932424075470262	1	0	1	0.04949362604602757
d6	phi3	1000	1000	10	1.0591458897952697	0.3000027834577404	0.29995986315466405	0	4	0	None
d6	phi3	1000	1000	11	1.2178063325736004	0.47133821977492824	0.47133821977397555	0	2	0	None
d6	phi3	1000	1000	12	2.128590930553813	0.40580364109258915	0.40580364109255607	0	0	1	0.03994745810317294
d6	phi3	1000	1000	13	2.269446661899599	0.4190735676973836	0.4189977222593355	0	0	1	0.15441759527293775
d6	phi3	1000	1000	14	2.2548651224786247	1.2622886545648033	1.2622824666145318	0	6	0	None
d6	phi3	1000	1000	15	2.6130479074976507	0.348340802646959	0.348340801854945	1	0	1	0.05857840025752051
d6	phi3	1000	1000	16	1.081672186355656	0.6029294539200983	0.6028022254764529	0	6	0	None
d6	phi3	1000	1000	17	2.4944580901052937	1.348172484047018	1.348172484020931	0	11	0	None
d6	phi3	1000	1000	18	2.519622928907354	0.4382653174431414	0.43166784165573874	1	0	1	0.04557099585496881
d6	phi3	1000	1000	19	1.2218731828024305	0.610362412494595	0.610362412449619	0	2	0	None
d6	phi3	4000	1000	0	2.7739151573508054	0.31379283533310803	0.3137928348446829	1	0	1	0.0988248802942268
d6	phi3	4000	1000	1	1.3588300257722337	0.0639291882552679	0.06392918824020079	0	0	1	0.04319330819584934
d6	phi3	4000	1000	2	1.4328039823154146	0.12597958513721297	0.1259795757650321	0	0	1	0.05545734517564292
d6	phi3	4000	1000	3	1.1084447980010221	0.13635577237460322	0.13635577210336997	0	0	1	0.03685989947043025
d6	phi3	4000	1000	4	2.6881744490056514	0.22152167747277102	0.22152145135904566	1	0	1	0.0753739869199872
d6	phi3	4000	1000	5	1.5197844510817557	0.06354046630482621	0.0635404648062666	0	0	1	0.049273062375906854
d6	phi3	4000	1000	6	0.9257416397787002	0.041074396315893436	0.04107439455589888	0	0	1	0.033489855438750896
d6	phi3	4000	1000	7	1.2118616755221785	0.08783001123671169	0.0878300101736712	0	0	1	0.03339698912989827
d6	phi3	4000	1000	8	1.0753060990455814	0.03901850824676149	0.03901850801754248	0	0	1	0.03825636912971038
d6	phi3	4000	1000	9	1.3897554211755208	0.10989483204370655	0.10989483197808411	0	0	1	0.04404896539182492
d6	phi3	4000	1000	10	2.3451877844339517	0.09048850048517101	0.0904884924571668	1	0	1	0.05280283784995145
d6	phi3	4000	1000	11	1.537682289571615	0.11605249244681543	0.11605249242497366	0	0	1	0.048772099352988735
d6	phi3	4000	1000	12	2.082599349488883	0.14765491187284027	0.14765491180513418	0	0	1	0.06301715286910385
d6	phi3	4000	1000	13	1.347575097046991	0.09209199632959211	0.09209199632666862	0	0	1	0.04161522820384979
d6	phi3	4000	1000	14	2.6570106854761155	0.14288220009309388	0.14288220009278277	1	0	1	0.08955521517231232
d6	phi3	4000	1000	15	2.3737434876208	0.03384540493917618	0.03384540487622163	1	0	1	0.10019471910499657
d6	phi3	4000	1000	16	1.7127754571648706	0.19379693106398915	0.1937969310403961	0	0	1	0.05181366995859482
d6	phi3	4000	1000	17	0.9925624952591696	0.19414042317701702	0.19414042217755698	0	0	1	0.025963780349993505
d6	phi3	4000	1000	18	1.5102299712717735	0.22050514700785712	0.18336037038654476	0	0	1	0.04257084767868129
d6	phi3	4000	1000	19	2.437557724332908	0.28494090201869904	0.2849409016401385	1	0	1	0.05855406944095853
d7	phi1	250	1000	0	51.61874784365736	6.328581337556474	6.328581337540791	1	0	1	0.48821837765932996
d7	phi1	250	1000	1	53.60128102565236	3.3111155393584544	3.3111155393578966	1	0	1	0.47882523868146204
d7	phi1	250	1000	2	40.04957776008823	4.56040007349395	4.560400073493737	1	0	1	0.39812750438003086
d7	phi1	250	1000	3	63.89288025670263	1.7771360963136242	1.7771268935849487	1	0	1	0.4508860191657686
d7	phi1	250	1000	4	60.1397610443073	4.552377666837566	4.552370063659941	1	0	1	0.4996415094673823
d7	phi1	250	1000	5	50.6304589389637	2.776511937989202	2.7765102240519353	1	0	1	0.45010826572989304
d7	phi1	250	1000	6	57.63034137550223	1.7089684434468682	1.7089614640649227	1	0	1	0.38116490603207215
d7	phi1	250	1000	7	48.292055382424444	4.130837287846752	4.130837287764788	1	0	1	0.4203962122177126
d7	phi1	250	1000	8	45.755396241303636	2.289618086469196	2.2896180862640896	1	0	1	0.45629200866611785
d7	phi1	250	1000	9	51.666068826548916	1.1861508215726704	1.186150821566416	1	0	1	0.4062671931668409
d7	phi1	250	1000	10	38.54763167153636	3.02057250993146	3.0205725097383898	1	0	1	0.4614255410222643
d7	phi1	250	1000	11	54.81357485136428	2.4402933586790096	2.4402933586719397	1	0	1	0.4654070702831353
d7	phi1	250	1000	12	49.78076036005442	1.1078226909344906	1.1078226908980184	1	0	1	0.40985935379444843
d7	phi1	250	1000	13	61.795891297020425	2.984229799501062	2.984229662893295	1	0	1	0.46538168868111784
d7	phi1	250	1000	14	43.8105518765862	5.72983735076876	5.729837350754856	1	0	1	0.36523944787617785
d7	phi1	250	1000	15	57.681813142433	2.027739217250711	2.027739215306135	1	0	1	0.4956511118788234
d7	phi1	250	1000	16	52.4470211146941	1.4461934578717064	1.4461934562394299	1	0	1	0.44650943548110056
d7	phi1	250	1000	17	67.10766077800236	1.7019326421114003	1.701932642099262	1	0	1	0.44766759039099513
d7	phi1	250	1000	18	57.338271539675546	2.3273474465916557	2.3273473985076083	1	0	1	0.42106709794973435
d7	phi1	250	1000	19	56.22851326601032	2.1469908090345817	2.146989151440956	1	0	1	0.47261282376458924
d7	phi1	1000	1000	0	57.577334606548135	1.499294521779046	1.4992945217682	1	0	1	0.4267852909908814
d7	phi1	1000	1000	1	56.121357988732775	1.0583281778937104	1.0583281773545528	1	0	1	0.47369997713052875
d7	phi1	1000	1000	2	42.83337657527618	1.340933233627919	1.3409332330954082	1	0	1	0.4675019651373296
d7	phi1	1000	1000	3	49.41184060738629	0.4352083136053967	0.43520829706771014	1	0	1	0.4021080132556486
d7	phi1	1000	1000	4	46.98903800400116	2.0607764908183106	2.0607764907695643	1	0	1	0.44491147294634015
d7	phi1	1000	1000	5	44.35088236526108	0.29787866423272025	0.2978786586760243	1	0	1	0.4395282496360856
d7	phi1	1000	1000	6	58.655001189921585	0.747948543274968	0.747948543201038	1	0	1	0.47198170570190445
d7	phi1	1000	1000	7	45.651814366596966	0.774879615128108	0.7748796061109897	1	0	1	0.48759844268272357
d7	phi1	1000	1000	8	48.233354867724124	0.6103069664245618	0.6103069663265799	1	0	1	0.4787518736942751
d7	phi1	1000	1000	9	43.645859598861136	0.6236878870152162	0.6236878870047879	1	0	1	0.4607132524971159
d7	phi1	1000	1000	10	54.250762039919366	0.20202308408595565	0.2020229563123487	1	0	1	0.40942483890283976
d7	phi1	1000	1000	11	50.63314202788317	0.9863345377004712	0.9863345376996387	1	0	1	0.4856102205063601
d7	phi1	1000	1000	12	54.857356473595495	1.4674718242214173	1.467454058233562	1	0	1	0.4312495801906921
d7	phi1	1000	1000	13	48.54373452136663	0.6538156722045582	0.6538156721484222	1	0	1	0.4793214574199797
d7	phi1	1000	1000	14	54.235196508072924	1.0011878761866408	1.0011878761811612	1	0	1	0.4485486546182634
d7	phi1	1000	1000	15	52.97023589275605	0.45208850102986003	0.452088500990203	1	0	1	0.4696185113658847
d7	phi1	1000	1000	16	52.47836908202913	0.4950153153195033	0.4950152161914424	1	0	1	0.4686654310383573
d7	phi1	1000	1000	17	55.94460368697035	0.6051784477725917	0.6051784477721218	1	0	1	0.4968154034179241
d7	phi1	1000	1000	18	41.42013936598268	1.7085891197270349	1.7085891196975056	1	0	1	0.3972383539734343
d7	phi1	1000	1000	19	40.11620667361435	0.5625862898192513	0.5625862895104714	1	0	1	0.44367246650907505
d7	phi1	4000	1000	0	48.74061505807078	0.18633311756989301	0.1863331172124691	1	0	1	0.487619321467577
d7	phi1	4000	1000	1	50.35123624771803	0.09627447950242726	0.0962744794213002	1	0	1	0.46497389590277094
d7	phi1	4000	1000	2	51.54738229455687	0.13392105844747176	0.13392105779863842	1	0	1	0.4888836332838121
d7	phi1	4000	1000	3	47.283448714081246	0.11558906516462635	0.1155890651445758	1	0	1	0.4635518584737768
d7	phi1	4000	1000	4	51.776659918265736	0.18463021343106573	0.18463016623203377	1	0	1	0.4647776933301141
d7	phi1	4000	1000	5	49.12565290068038	0.10019205207479649	0.10019056951741284	1	0	1	0.48372645111660384
d7	phi1	4000	1000	6	45.34608432864886	0.11782943210965406	0.11782943210917352	1	0	1	0.4442415987917229
d7	phi1	4000	1000	7	51.72311759539693	0.1392620721866122	0.13926207196297824	1	0	1	0.48880943592016035
d7	phi1	4000	1000	8	46.95168749085103	0.12352399906435016	0.12352399905748727	1	0	1	0.46374502932448636
d7	phi1	4000	1000	9	44.57216652392404	0.048183753144120364	0.04818375307278258	1	0	1	0.46578057065738254
d7	phi1	4000	1000	10	51.24270560347042	0.07033205353349058	0.07032577395643816	1	0	1	0.43345312111821294
d7	phi1	4000	1000	11	53.724007107968276	0.20287185244126332	0.20287181643253854	1	0	1	0.4889161977607524
d7	phi1	4000	1000	12	52.65899877934163	0.16186960306639508	0.1618605613376618	1	0	1	0.4761412213298608
d7	phi1	4000	1000	13	47.77735217853227	0.18180690903698926	0.1818069090253499	1	0	1	0.4836860625786837
d7	phi1	4000	1000	14	49.264048388911135	0.24982116047286013	0.2498211604667809	1	0	1	0.48040115932075067
d7	phi1	4000	1000	15	46.567526707711	0.13772251081054748	0.13772251010987988	1	0	1	0.49356798558637627
d7	phi1	4000	1000	16	50.637391093619755	0.08517233254449633	0.08517233248934605	1	0	1	0.49773312715306883
d7	phi1	4000	1000	17	46.85033195763296	0.14611301596784274	0.14611301596672815	1	0	1	0.46340559113518287
d7	phi1	4000	1000	18	50.03952787093623	0.07347948424837963	0.07347948421788375	1	0	1	0.49218501196724335
d7	phi1	4000	1000	19	51.812331401268125	0.17638686145504764	0.1763839119125003	1	0	1	0.4953313238727961
d7	phi2	250	1000	0	25.53168319961639	1.145707837432438	1.145707836976075	1	0	1	0.2716054891468148
d7	phi2	250	1000	1	29.112839314908694	1.9072508618577302	1.9072508618204562	1	0	1	0.19774198917953834
d7	phi2	250	1000	2	22.20831409613577	1.0580023120278712	1.058002312025255	1	0	1	0.28253047035782874
d7	phi2	250	1000	3	30.510330113328482	1.2899810622779109	1.2899810601807813	1	0	1	0.247473620846737
d7	phi2	250	1000	4	33.681518621943304	3.423523107203888	3.4235231071461127	1	0	1	0.27618949271212895
d7	phi2	250	1000	5	20.76206296853018	1.7806244909959799	1.7806242705969777	1	0	1	0.29270391477734
d7	phi2	250	1000	6	27.692433358066825	2.052938799839002	2.052938799833698	1	0	1	0.1948245748085614
d7	phi2	250	1000	7	28.545388379584207	2.6638527863865926	2.6638527727241286	1	0	1	0.1870021322396798
d7	phi2	250	1000	8	31.370279152106853	3.1858022383509828	3.1858022368002743	1	0	1	0.3668374614193333
d7	phi2	250	1000	9	37.62244755587136	1.2423274578452925	1.2423274578451995	1	0	1	0.292239181705361
d7	phi2	250	1000	10	29.910781509107384	1.7500368830731867	1.7500368830672224	1	0	1	0.28509617320847824
d7	phi2	250	1000	11	26.681131342161937	0.8712687902637628	0.8712687902629881	1	0	1	0.22396106506679464
d7	phi2	250	1000	12	28.376204722179065	4.087373852668124	4.087373852333917	1	0	1	0.22170504523329185
d7	phi2	250	1000	13	14.477177554757482	2.405572096404939	2.405572096286512	1	0	1	0.17552783391153595
d7	phi2	250	1000	14	34.91478919762528	3.2859016444766778	3.285901644329762	1	0	1	0.3226010590879153
d7	phi2	250	1000	15	22.191610111515015	2.17816902884208	2.1781690288420363	1	0	1	0.22800949744772359
d7	phi2	250	1000	16	15.067850724065027	1.4573062695707735	1.457306232794142	1	0	1	0.16246952057183298
d7	phi2	250	1000	17	24.162042194241124	3.3213781535390443	3.3213781535370317	1	0	1	0.19144847743532523
d7	phi2	250	1000	18	22.033570233011048	1.26429291194709	1.2642929118662294	1	0	1	0.21190064871753303
d7	phi2	250	1000	19	18.47680076154881	2.6402411602316604	2.6402411575067064	1	0	1	0.1598018231011919
d7	phi2	1000	1000	0	29.257551392271147	0.6298874304396501	0.6298874272859201	1	0	1	0.24680085723827552
d7	phi2	1000	1000	1	21.349285125006478	0.4627267133609575	0.46272671333021853	1	0	1	0.19915502742741548
d7	phi2	1000	1000	2	23.104287553708136	0.2451684293792623	0.24516842814836903	1	0	1	0.21119934566846482
d7	phi2	1000	1000	3	22.42542734699297	0.6424983382872858	0.6424983380942912	1	0	1	0.2500835200964033
d7	phi2	1000	1000	4	24.14206853160051	1.3150580747043208	1.315058074656805	1	0	1	0.25092975596277173
d7	phi2	1000	1000	5	24.558196470161242	0.931779432175631	0.93177943217531	1	0	1	0.22524543664864544
d7	phi2	1000	1000	6	25.272439947285957	0.4116888302241856	0.41168883022415426	1	0	1	0.25767523191419367
d7	phi2	1000	1000	7	23.51318231757142	0.49642133095110247	0.4964213307669685	1	0	1	0.18400849792518603
d7	phi2	1000	1000	8	27.419372893307326	1.0197172284932867	1.0197172284604805	1	0	1	0.29672553691757464
d7	phi2	1000	1000	9	23.44975310956123	0.36089860833896903	0.36089860833226056	1	0	1	0.21855763981831236
d7	phi2	1000	1000	10	30.348200038016174	0.5181734785042272	0.5181734687916443	1	0	1	0.2209634451912254
d7	phi2	1000	1000	11	27.13462948935061	0.2799856839851188	0.2799856839184851	1	0	1	0.24652755277909502
d7	phi2	1000	1000	12	23.442883395275057	0.5718575990415977	0.5718575988235357	1	0	1	0.20655031215182493
d7	phi2	1000	1000	13	27.808939994998667	0.18822138272448613	0.18822138209975084	1	0	1	0.29950908061603276
d7	phi2	1000	1000	14	29.248756641874778	0.45925226473509695	0.4592522647350058	1	0	1	0.25212267109714487
d7	phi2	1000	1000	15	25.884927032329486	0.9301891820040534	0.930189181995872	1	0	1	0.27667491567432867
d7	phi2	1000	1000	16	27.296869163079858	0.46443513479879733	0.4644351347892266	1	0	1	0.24832311759979006
d7	phi2	1000	1000	17	29.340612984085382	0.7742355410088889	0.7742355410058592	1	0	1	0.2517033431071823
d7	phi2	1000	1000	18	22.088062820147467	0.23347714862474506	0.23347714841961134	1	0	1	0.193584607129832
d7	phi2	1000	1000	19	29.455400305790832	0.4223286733161582	0.42232867331443275	1	0	1	0.23466163648637653
d7	phi2	4000	1000	0	24.250031552399687	0.07485692904898097	0.0748569290416793	1	0	1	0.25964619053064036
d7	phi2	4000	1000	1	30.001165066814448	0.11191072387665846	0.111910723872852	1	0	1	0.27819408058878725
d7	phi2	4000	1000	2	21.727926293221497	0.11237219256328078	0.1123721923240103	1	0	1	0.25407522360144524
d7	phi2	4000	1000	3	23.90311552261013	0.08219189167597409	0.0821918916727763	1	0	1	0.24495199286960856
d7	phi2	4000	1000	4	23.439283346000927	0.3638926468598489	0.3638926468551161	1	0	1	0.2397400029539793
d7	phi2	4000	1000	5	23.319232718825152	0.05172272305734642	0.05172272304710298	1	0	1	0.23566022519397423
d7	phi2	4000	1000	6	25.21601345584071	0.12058404694573269	0.12058404693794267	1	0	1	0.25344682027476606
d7	phi2	4000	1000	7	24.54180175596618	0.24545889499454934	0.24545889499148527	1	0	1	0.23610884546992567
d7	phi2	4000	1000	8	24.1325242255842	0.192281276059414	0.19228127599989492	1	0	1	0.2312803033384478
d7	phi2	4000	1000	9	24.941568446697016	0.05537777293619618	0.05537777293489647	1	0	1	0.256183391012384
d7	phi2	4000	1000	10	26.4725714396616	0.1612884982559129	0.16128849806307755	1	0	1	0.26406715962831145
d7	phi2	4000	1000	11	23.693745766862495	0.16632979282217195	0.1663297927639892	1	0	1	0.2539814329953321
d7	phi2	4000	1000	12	26.242616912863284	0.10790193307860266	0.10790193307531662	1	0	1	0.25129743134703564
d7	phi2	4000	1000	13	25.305847013209853	0.2125237833865377	0.2125237828869894	1	0	1	0.2633222004721838
d7	phi2	4000	1000	14	25.19096687391608	0.17203537803045893	0.17203537784160694	1	0	1	0.24260585686181113
d7	phi2	4000	1000	15	25.23763008900891	0.12774950430938897	0.1277495043090553	1	0	1	0.2599205482382679
d7	phi2	4000	1000	16	26.488207438406608	0.05785530791303117	0.057855307911780146	1	0	1	0.2535486123876887
d7	phi2	4000	1000	17	25.95166480393818	0.24168487636841554	0.24168487626616916	1	0	1	0.2610160925928534
d7	phi2	4000	1000	18	26.120535202018015	0.17795567431669965	0.177955674309803	1	0	1	0.2692288695288664
d7	phi2	4000	1000	19	26.515843772858247	0.061742537423055285	0.06174253741453234	1	0	1	0.25473393797167027
d7	phi3	250	1000	0	6.805150649458447	1.736325209863817	1.7363252098580337	1	0	1	0.03351451508216709
d7	phi3	250	1000	1	11.444417356487351	1.0346443447131852	1.0346443447111682	1	0	1	0.0870510987744586
d7	phi3	250	1000	2	6.182279517179454	0.8539574897306291	0.8539574896388249	1	6	0	None
d7	phi3	250	1000	3	4.2988114663216495	1.0845429559448885	1.0843181468338812	1	2	0	None
d7	phi3	250	1000	4	10.873879726771655	2.4066078420955095	2.406602842969421	1	6	0	None
d7	phi3	250	1000	5	3.707251169933738	0.9708807989929343	0.9708043375278848	1	0	1	0.049893346563023376
d7	phi3	250	1000	6	6.408477736443874	2.210990938331844	2.2109890403023575	1	0	1	0.039547021407498516
d7	phi3	250	1000	7	4.442343985069425	0.6174961767539997	0.22158696458561275	1	6	0	None
d7	phi3	250	1000	8	5.966050528512154	2.225754076322749	2.2257270172561445	1	0	1	0.1811252757280433
d7	phi3	250	1000	9	9.208514657579524	2.264394907387077	2.2643949055765447	1	0	1	0.049567313748560604
d7	phi3	250	1000	10	8.596885390931403	2.271592535481539	1.4544256363373418	1	4	0	None
d7	phi3	250	1000	11	8.901613221625373	1.6135716579898496	1.6135671340737772	1	6	0	None
d7	phi3	250	1000	12	5.653354695348845	1.5751309617518525	1.2196143452901027	1	6	0	None
d7	phi3	250	1000	13	12.621553890910116	3.57432822271909	3.5743282227122735	1	6	0	None
d7	phi3	250	1000	14	15.468402976979505	3.9569543745735603	3.4546563805094195	1	6	0	None
d7	phi3	250	1000	15	4.093837553799931	1.3203884033339304	1.320387142062758	1	0	1	0.020410955249916405
d7	phi3	250	1000	16	8.245696245085856	1.8586518715644016	1.8585890278570891	1	0	1	0.07841580478792287
d7	phi3	250	1000	17	16.858013609411532	4.785449251475512	4.785447735301723	1	0	1	0.16390846247528562
d7	phi3	250	1000	18	7.5370038455229444	1.9997432357003544	1.9996853362902498	1	2	0	None
d7	phi3	250	1000	19	6.840579568425879	1.4349272508029915	1.43435414424956	1	2	0	None
d7	phi3	1000	1000	0	5.757914270375027	0.7438619492384687	0.7438601244279894	1	0	1	0.04213660652802665
d7	phi3	1000	1000	1	5.5457382926386245	0.792562906879291	0.7921696960227999	1	0	1	0.03713402358708183
d7	phi3	1000	1000	2	6.931263402377782	0.8245700481288825	0.8245700480415414	1	6	0	None
d7	phi3	1000	1000	3	8.07829064703867	0.3410730918682039	0.34106403480248804	1	0	1	0.04670383542705371
d7	phi3	1000	1000	4	5.308704407427768	0.7538929285183733	0.7497276842346949	1	0	1	0.034661091108925665
d7	phi3	1000	1000	5	8.270501948730438	0.46655651510034224	0.4665565145354446	1	0	1	0.036243390305908174
d7	phi3	1000	1000	6	3.916166574882468	0.7130278103475263	0.7130224989496752	1	0	1	0.02804296373436961
d7	phi3	1000	1000	7	8.633465502300613	1.503106536503291	1.5031065365024867	1	6	0	None
d7	phi3	1000	1000	8	3.761867253600384	0.5100027987636685	0.49548459397346256	1	0	1	0.017249486548694654
d7	phi3	1000	1000	9	4.858843017974114	0.6474492574257411	0.6474492574033173	1	0	1	0.027935315698109527
d7	phi3	1000	1000	10	6.578875071254729	0.6647562917732224	0.664752279026412	1	0	1	0.05400744896529589
d7	phi3	1000	1000	11	3.8564279150327643	0.11228740709156224	0.11228735021795569	1	0	1	0.03658239007474132
d7	phi3	1000	1000	12	6.489714725873021	0.34137113869083835	0.3413711344528658	1	0	1	0.04656344342724721
d7	phi3	1000	1000	13	6.582139120882924	1.2124901043512704	1.2124660410732369	1	6	0	None
d7	phi3	1000	1000	14	3.9848292027010976	0.6063030801738224	0.6063028380224881	1	0	1	0.1993137826761732
d7	phi3	1000	1000	15	8.641772183808667	1.0701491250514492	1.0701491213935692	1	0	1	0.06604745348429698
d7	phi3	1000	1000	16	6.260418859847812	0.5236286418228004	0.5236081201612264	1	0	1	0.04488250741552223
d7	phi3	1000	1000	17	6.838945884147843	1.0053304653482982	1.0053304073340261	1	0	1	0.020926201983325513
d7	phi3	1000	1000	18	7.322692435570159	0.595656329179148	0.5956563291419286	1	0	1	0.06244949469894758
d7	phi3	1000	1000	19	4.064805921121093	0.4452677162673555	0.4452642857848086	1	0	1	0.1683834231074509
d7	phi3	4000	1000	0	4.508180419867264	0.3321830704390039	0.33195904223952055	1	0	1	0.04009648199168409
d7	phi3	4000	1000	1	6.5947951965182785	0.1343387640457795	0.13433876268486286	1	0	1	0.051135483568381095
d7	phi3	4000	1000	2	5.952185860860288	0.1133359157407765	0.11330798269471543	1	0	1	0.06532342751757735
d7	phi3	4000	1000	3	5.5251357276467195	0.05508228442912848	0.055082255751565716	1	0	1	0.048587799172574074
d7	phi3	4000	1000	4	6.309197782616643	0.2751417941011947	0.27514177924495153	1	0	1	0.05230273898619468
d7	phi3	4000	1000	5	6.4910417660569495	0.07706781213164243	0.07706768486024286	1	0	1	0.06637697221928901
d7	phi3	4000	1000	6	5.934087380757655	0.13945589601782932	0.13943568696231512	1	0	1	0.045227067778201784
d7	phi3	4000	1000	7	5.7531325528674655	0.2633966167896531	0.2633721383229413	1	0	1	0.05045220576395014
d7	phi3	4000	1000	8	4.982843018478047	0.0618302267331467	0.06183022671754347	1	0	1	0.05439712427413261
d7	phi3	4000	1000	9	5.503720018152157	0.11280538206917803	0.11280537947694912	1	0	1	0.04188969914416818
d7	phi3	4000	1000	10	4.775166442548916	0.0995809796365999	0.09946148879506493	1	0	1	0.044967333734918236
d7	phi3	4000	1000	11	4.657956854637584	0.10519331035778544	0.10497755638181908	1	0	1	0.0348189704888927
d7	phi3	4000	1000	12	6.1526844110551275	0.05350332781900995	0.053496681913522394	1	0	1	0.05078811343590945
d7	phi3	4000	1000	13	6.201174574024662	0.17586671481758415	0.1758666752806524	1	0	1	0.04268822213046737
d7	phi3	4000	1000	14	5.858383099083453	0.4596595416155263	0.45965954119551633	1	0	1	0.045377527470570875
d7	phi3	4000	1000	15	6.550930410434784	0.029573306805427725	0.029550042492206788	1	0	1	0.07594881756791619
d7	phi3	4000	1000	16	5.882116285420925	0.21395486968461663	0.21393336280741582	1	0	1	0.050594791214929914
d7	phi3	4000	1000	17	5.28253268326395	0.0635591509403241	0.06355910869818307	1	0	1	0.03325675963136319
d7	phi3	4000	1000	18	5.929686758516203	0.0864502622868844	0.08613950477662248	1	0	1	0.054170131379549964
d7	phi3	4000	1000	19	5.75267716415313	0.1891171799476236	0.18911683372674887	1	0	1	0.04989574816884255
d8	phi1	250	1000	0	35.822417365267185	2.3687664447728456	2.3687663938003136	1	0	1	0.4335892808827643
d8	phi1	250	1000	1	33.048157636620665	0.5499850255073497	0.5494395637421969	1	0	1	0.26064666745440934
d8	phi1	250	1000	2	41.85424559330836	3.8727352193329403	3.872735219162286	1	0	1	0.3369819895999027
d8	phi1	250	1000	3	37.044023713899385	0.12736824894454984	0.12736824889257164	1	0	1	0.3051639287925263
d8	phi1	250	1000	4	38.155993045213755	0.45777213434164465	0.45777213173971365	1	0	1	0.34268372809819214
d8	phi1	250	1000	5	44.174392142050515	1.615623548405662	1.615621793714209	1	0	1	0.329873898054507
d8	phi1	250	1000	6	56.677031262191456	0.4826709310269746	0.48267093098813246	1	0	1	0.3601685179755026
d8	phi1	250	1000	7	51.78611601731594	2.926051889341358	2.9260518852414807	1	0	1	0.47496609608271845
d8	phi1	250	1000	8	54.49921552120014	1.7624299765142082	1.7623449047981317	1	0	1	0.33548122653149004
d8	phi1	250	1000	9	40.30272304005718	0.19726824005732108	0.19726823996448867	1	0	1	0.45756992855791306
d8	phi1	250	1000	10	54.690125453373625	3.1291094424170836	3.1291094422360666	1	0	1	0.47108686413119505
d8	phi1	250	1000	11	44.10017271620534	1.2882734434680483	1.2882734413588934	1	0	1	0.3080139330532655
d8	phi1	250	1000	12	66.31202138041063	1.4989601927084677	1.4989521479461732	1	0	1	0.37463917191998947
d8	phi1	250	1000	13	57.23211837718378	0.22114589152330655	0.22114588809717084	1	0	1	0.354017508392504
d8	phi1	250	1000	14	59.90934669924815	1.8306452914709426	1.8226019254579418	1	0	1	0.4687875677525538
d8	phi1	250	1000	15	40.79500237458561	0.6917469325723571	0.691746932527919	1	0	1	0.46753028098347743
d8	phi1	250	1000	16	44.7793882636856	1.872158303650736	1.8721583036151894	1	0	1	0.28845584283733294
